Sequence_ID,Distance_Nearest,Pred_Kingdom,True_Kingdom,Entropy_Kingdom,Match_Kingdom,Pred_Phylum,True_Phylum,Entropy_Phylum,Match_Phylum,Pred_Class,True_Class,Entropy_Class,Match_Class,Pred_Order,True_Order,Entropy_Order,Match_Order,Pred_Family,True_Family,Entropy_Family,Match_Family,Pred_Genus,True_Genus,Entropy_Genus,Match_Genus,Pred_Species,True_Species,Entropy_Species,Match_Species
808,0.9524054527282715,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.7219280948873623,True,Arachnida,Arachnida,1.5219280948873626,True,Sarcoptiformes,Sarcoptiformes,1.8464393446710157,True,Analgidae,Analgidae,1.8464393446710157,True,Analges,Analges,1.8464393446710157,True,Analges behbehanii,Analges behbehanii,2.121928094887362,True
809,0.8492498397827148,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,1.1567796494470395,True,Insecta,Insecta,1.1567796494470395,True,Diptera,Diptera,1.9609640474436814,True,Culicidae,Phoridae,2.6464393446710157,False,Aedes,Ecitophora,2.8464393446710154,False,Aedes aegypti,Ecitophora bruchi,3.121928094887363,False
810,0.9819879531860352,Eukaryota,Eukaryota,0.0,True,Echinodermata,Echinodermata,0.0,True,Ophiuroidea,Ophiuroidea,0.0,True,Amphilepidida,Amphilepidida,0.0,True,Ophionereidae,Ophionereidae,0.0,True,Ophionereis,Ophionereis,0.0,True,Ophionereis schayeri,Ophionereis schayeri,0.0,True
811,0.9236940741539001,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.7219280948873623,True,Formicidae,Apidae,2.1609640474436813,False,Formica,Ceratina,2.1609640474436813,False,Formica subaenescens,Ceratina cucurbitina,2.5219280948873624,False
812,0.9468181133270264,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Amphibia,Amphibia,1.295461844238322,True,Anura,Anura,1.7709505944546686,True,Microhylidae,Microhylidae,2.8464393446710154,True,Microhyla,Microhyla,2.8464393446710154,True,Microhyla fissipes,Microhyla fissipes,3.121928094887363,True
813,0.9810259342193604,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Crambidae,Crambidae,0.9219280948873624,True,Mecyna,Mecyna,2.5219280948873624,True,Mecyna tricolor,Mecyna tricolor,2.5219280948873624,True
814,0.9797968864440918,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Malacostraca,Malacostraca,0.0,True,Decapoda,Decapoda,0.0,True,Potamidae,Potamidae,0.0,True,Geothelphusa,Geothelphusa,0.0,True,Geothelphusa dehaani,Geothelphusa dehaani,0.0,True
815,0.9288164377212524,Eukaryota,Eukaryota,0.0,True,Nematoda,Nematoda,0.0,True,Chromadorea,Chromadorea,0.0,True,Rhabditida,Rhabditida,0.0,True,Oxyuridae,Oxyuridae,0.0,True,Rauschtineria,Rauschtineria,0.0,True,Rauschtineria eutamii,Rauschtineria eutamii,0.0,True
816,0.9796704649925232,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Chironomidae,Chironomidae,0.0,True,Cricotopus,Cricotopus,0.0,True,Cricotopus triannulatus,Cricotopus triannulatus,0.0,True
817,0.879420280456543,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,1.970950594454669,True,Arachnida,Arachnida,2.246439344671016,True,Araneae,Araneae,2.521928094887363,True,Sicariidae,Sicariidae,2.521928094887363,True,Loxosceles,Loxosceles,2.9219280948873627,True,Loxosceles mrazig,Loxosceles mrazig,2.9219280948873627,True
818,0.9765222072601318,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Plecoptera,Plecoptera,0.0,True,Perlodidae,Perlodidae,0.0,True,Isoperla,Isoperla,0.0,True,Isoperla oxylepis,Isoperla oxylepis,1.5709505944546687,True
819,0.9766584634780884,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Bivalvia,Bivalvia,0.0,True,Unionida,Unionida,0.0,True,Unionidae,Unionidae,0.0,True,Pilsbryoconcha,Pilsbryoconcha,0.0,True,Pilsbryoconcha exilis,Pilsbryoconcha exilis,0.0,True
820,0.900520384311676,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.0,True,Araneae,Araneae,0.0,True,Philodromidae,Philodromidae,1.3567796494470397,True,Philodromus,Philodromus,1.3567796494470397,True,Philodromus praelustris,Philodromus subaureolus,2.8464393446710154,False
821,0.9817668795585632,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Noctuidae,Noctuidae,0.9219280948873624,True,Eupsilia,Eupsilia,2.5219280948873624,True,Eupsilia devia,Eupsilia devia,2.5219280948873624,True
822,0.9397186636924744,Eukaryota,Eukaryota,0.0,True,Ascomycota,Ascomycota,0.46899559358928117,True,Lecanoromycetes,Lecanoromycetes,1.6854752972273344,True,Lecanorales,Lecanorales,1.6854752972273344,True,Cladoniaceae,Cladoniaceae,1.6854752972273344,True,Cladonia,Cladonia,2.0464393446710156,True,Cladonia apodocarpa,Cladonia arbuscula,3.321928094887362,False
823,0.9440922737121582,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Bivalvia,Bivalvia,0.0,True,Mytilida,Mytilida,0.0,True,Mytilidae,Mytilidae,0.0,True,Bathymodiolus,Bathymodiolus,0.0,True,Bathymodiolus marisindicus,Bathymodiolus marisindicus,0.46899559358928117,True
824,0.9669128656387329,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Pieridae,Pieridae,1.6854752972273344,True,Pieris,Ganyra,2.321928094887362,False,Pieris oleracea,Ganyra josephina,3.121928094887363,False
825,0.9769548773765564,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Choreutidae,Choreutidae,0.9219280948873624,True,Choreutis,Choreutis,0.9219280948873624,True,Choreutis diana,Choreutis diana,1.5709505944546687,True
826,0.9761261343955994,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.0,True,Araneae,Araneae,0.0,True,Linyphiidae,Linyphiidae,0.0,True,Grammonota,Grammonota,0.0,True,Grammonota angusta,Grammonota angusta,0.0,True
827,0.9853361248970032,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Cypriniformes,Cypriniformes,0.0,True,Xenocyprididae,Xenocyprididae,0.0,True,Hypophthalmichthys,Hypophthalmichthys,0.9709505944546688,True,Hypophthalmichthys nobilis,Hypophthalmichthys nobilis,1.295461844238322,True
828,0.8970262408256531,Eukaryota,Eukaryota,0.0,True,Chordata,Arthropoda,0.7219280948873623,False,Chondrichthyes,Insecta,0.7219280948873623,False,Carcharhiniformes,Coleoptera,0.9219280948873624,False,Carcharhinidae,Curculionidae,0.9219280948873624,False,Galeocerdo,Ambrosiophilus,2.1219280948873624,False,Galeocerdo cuvier,Ambrosiophilus caliginestris,2.5219280948873624,False
829,0.9774325489997864,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Simuliidae,Simuliidae,0.46899559358928117,True,Prosimulium,Prosimulium,0.9219280948873624,True,Prosimulium magnum,Prosimulium magnum,1.3567796494470397,True
830,0.9261833429336548,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Orthoptera,Orthoptera,0.0,True,Acrididae,Acrididae,0.0,True,Melanoplus,Oedipoda,1.3567796494470397,False,Melanoplus gaspesiensis,Oedipoda caerulescens,2.9219280948873627,False
831,0.989069402217865,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Chironomidae,Chironomidae,0.0,True,Tanytarsus,Tanytarsus,0.0,True,Tanytarsus anderseni,Tanytarsus anderseni,0.0,True
832,0.9750977158546448,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.9219280948873624,True,Chrysomelidae,Chrysomelidae,0.9219280948873624,True,Crioceris,Crioceris,1.3567796494470397,True,Crioceris asparagi,Crioceris asparagi,1.3567796494470397,True
833,0.9350937604904175,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,1.1567796494470395,True,Dytiscidae,Dytiscidae,2.1609640474436813,True,Prodaticus,Hydaticus,2.5219280948873624,False,Prodaticus vittatus,Hydaticus bowringi,3.121928094887363,False
834,0.9739734530448914,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.0,True,Ixodida,Ixodida,0.0,True,Ixodidae,Ixodidae,0.0,True,Ixodes,Ixodes,0.0,True,Ixodes ovatus,Ixodes ovatus,0.0,True
835,0.9515387415885925,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Trichoptera,1.370950594454669,False,Pyralidae,Hydropsychidae,2.3219280948873626,False,Cryptadia,Asmicridea,2.7219280948873625,False,Cryptadia xuthobela,Asmicridea edwardsii,3.121928094887363,False
836,0.9872574806213379,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Pieridae,Pieridae,0.0,True,Pontia,Pontia,0.0,True,Pontia edusa,Pontia edusa,0.7219280948873623,True
837,0.9737702012062073,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Cycloneritida,Cycloneritida,0.0,True,Hydrocenidae,Hydrocenidae,0.0,True,Georissa,Georissa,0.0,True,Georissa nephrostoma,Georissa nephrostoma,0.46899559358928117,True
838,0.9866995215415955,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Sphingidae,Sphingidae,1.1567796494470395,True,Manduca,Manduca,1.3567796494470397,True,Manduca florestan,Manduca florestan,1.3567796494470397,True
839,0.9792182445526123,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Scombriformes,Scombriformes,0.46899559358928117,True,Scombridae,Scombridae,0.46899559358928117,True,Thunnus,Thunnus,0.9219280948873624,True,Thunnus obesus,Thunnus obesus,2.3709505944546683,True
840,0.9564833641052246,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Mammalia,Mammalia,0.0,True,Lagomorpha,Lagomorpha,0.0,True,Leporidae,Leporidae,0.0,True,Lepus,Lepus,0.0,True,Lepus europaeus,Lepus europaeus,0.0,True
841,0.976876974105835,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Clupeiformes,Clupeiformes,0.0,True,Clupeidae,Clupeidae,0.0,True,Alosa,Alosa,0.0,True,Alosa pseudoharengus,Alosa pseudoharengus,0.9709505944546688,True
842,0.9678388833999634,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,1.0,True,Schizomida,Schizomida,1.360964047443681,True,Hubbardiidae,Hubbardiidae,1.6854752972273344,True,Draculoides,Draculoides,1.6854752972273344,True,Draculoides bythius,Draculoides bythius,2.0464393446710156,True
843,0.8989976644515991,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.46899559358928117,True,Tephritidae,Tephritidae,0.46899559358928117,True,Anastrepha,Anastrepha,0.46899559358928117,True,Anastrepha montei,Anastrepha distincta,2.721928094887362,False
844,0.8361985683441162,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.7219280948873623,True,Hymenoptera,Lepidoptera,1.7609640474436814,False,Halictidae,Geometridae,3.121928094887363,False,Lasioglossum,Oxydia,3.121928094887363,False,Lasioglossum pauxillum,Oxydia apidania,3.121928094887363,False
845,0.9510644674301147,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.9709505944546688,True,Trombidiformes,Trombidiformes,1.721928094887362,True,Lebertiidae,Lebertiidae,2.321928094887362,True,Lebertia,Lebertia,2.5219280948873624,True,Lebertia fimbriata,Lebertia fimbriata,2.5219280948873624,True
846,0.9525502324104309,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Malacostraca,Malacostraca,0.0,True,Decapoda,Decapoda,0.46899559358928117,True,Ocypodidae,Ocypodidae,1.295461844238322,True,Austruca,Austruca,1.6854752972273344,True,Austruca triangularis,Austruca triangularis,2.0464393446710156,True
847,0.9382375478744507,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.46899559358928117,True,Staphylinidae,Staphylinidae,1.7709505944546686,True,Omalium,Lathrobium,1.7709505944546686,False,Omalium rivulare,Lathrobium bodemeyeri,1.7709505944546686,False
848,0.9840610027313232,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Cephalopoda,Cephalopoda,0.0,True,Octopoda,Octopoda,0.0,True,Octopodidae,Octopodidae,0.0,True,Pareledone,Pareledone,0.0,True,Pareledone charcoti,Pareledone cornuta,2.4464393446710155,False
849,0.9764397144317627,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Culicidae,Culicidae,0.0,True,Culex,Culex,0.0,True,Culex tritaeniorhynchus,Culex tritaeniorhynchus,0.0,True
850,0.9783867597579956,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Sciaridae,Sciaridae,0.0,True,Pseudolycoriella,Pseudolycoriella,0.0,True,Pseudolycoriella brunnea,Pseudolycoriella brunnea,0.0,True
851,0.9735847115516663,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Lutjaniformes,Lutjaniformes,0.9219280948873624,True,Lutjanidae,Lutjanidae,0.9219280948873624,True,Lutjanus,Lutjanus,0.9219280948873624,True,Lutjanus gibbus,Lutjanus gibbus,0.9219280948873624,True
852,0.9676811695098877,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Saturniidae,Erebidae,2.7219280948873625,False,Molippa,Aberrasine,3.121928094887363,False,Molippa placida,Aberrasine peraffinis,3.321928094887362,False
853,0.9455664157867432,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Amphibia,Amphibia,0.9709505944546688,True,Anura,Anura,2.6464393446710157,True,Ranidae,Ranidae,2.6464393446710157,True,Amolops,Amolops,2.6464393446710157,True,Amolops ailao,Amolops ailao,3.121928094887363,True
854,0.9710529446601868,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Neogastropoda,Neogastropoda,0.46899559358928117,True,Terebridae,Terebridae,1.5709505944546687,True,Terebra,Terebra,1.5709505944546687,True,Terebra argus,Terebra argus,2.321928094887362,True
855,0.9482044577598572,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Mammalia,Mammalia,0.0,True,Primates,Primates,0.0,True,Hominidae,Hominidae,0.0,True,Homo,Homo,0.0,True,Homo sapiens,Homo sapiens,0.0,True
856,0.9714903831481934,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Lepidosauria,Lepidosauria,0.0,True,Squamata,Squamata,0.0,True,Colubridae,Colubridae,0.0,True,Elaphe,Elaphe,0.0,True,Elaphe carinata,Elaphe carinata,0.0,True
857,0.8609933853149414,Eukaryota,Eukaryota,0.0,True,Nematoda,Platyhelminthes,0.8812908992306927,False,Chromadorea,Trematoda,0.8812908992306927,False,Rhabditida,Strigeidida,1.1567796494470395,False,Anisakidae,Schistosomatidae,1.1567796494470395,False,Anisakis,Schistosomatium,1.3567796494470397,False,Anisakis simplex,Schistosomatium douthitti,1.3567796494470397,False
858,0.9775334000587463,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Nepticulidae,Nepticulidae,0.0,True,Stigmella,Stigmella,0.0,True,Stigmella populetorum,Stigmella populetorum,2.321928094887362,True
859,0.9455156326293945,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,1.1567796494470395,True,Andrenidae,Andrenidae,1.1567796494470395,True,Andrena,Andrena,1.3567796494470397,True,Andrena lathyri,Andrena lathyri,2.1609640474436813,True
860,0.9434405565261841,Eukaryota,Eukaryota,0.0,True,Annelida,Annelida,0.0,True,Polychaeta,Polychaeta,0.0,True,Capitellidae,Capitellidae,0.0,True,Capitellidae,Capitellidae,0.0,True,Capitella,Capitella,0.0,True,Capitella nonatoi,Capitella nonatoi,0.0,True
861,0.892203152179718,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Lepidosauria,1.6854752972273344,False,Cypriniformes,Squamata,2.446439344671016,False,Nemacheilidae,Gekkonidae,3.121928094887363,False,Triplophysa,Gekko,3.121928094887363,False,Triplophysa bleekeri,Gekko japonicus,3.321928094887362,False
862,0.9344485402107239,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.46899559358928117,True,Araneae,Araneae,0.46899559358928117,True,Hexathelidae,Hexathelidae,0.9219280948873624,True,Atrax,Atrax,0.9219280948873624,True,Atrax sutherlandi,Atrax sutherlandi,0.9219280948873624,True
863,0.9903486967086792,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Fanniidae,Fanniidae,0.0,True,Fannia,Fannia,0.0,True,Fannia spathiophora,Fannia spathiophora,0.0,True
864,0.9597483277320862,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.9219280948873624,True,Coleoptera,Coleoptera,1.6854752972273344,True,Staphylinidae,Staphylinidae,2.0464393446710156,True,Cafius,Cafius,2.0464393446710156,True,Cafius rufescens,Cafius rufescens,2.321928094887362,True
865,0.9745279550552368,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.0,True,Araneae,Araneae,0.0,True,Linyphiidae,Linyphiidae,0.0,True,Mermessus,Mermessus,0.0,True,Mermessus trilobatus,Mermessus trilobatus,0.0,True
866,0.9435107111930847,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Orthoptera,Orthoptera,0.0,True,Acrididae,Acrididae,0.0,True,Melanoplus,Melanoplus,0.0,True,Melanoplus oregonensis,Melanoplus oregonensis,0.46899559358928117,True
867,0.9428492784500122,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Calliphoridae,Calliphoridae,0.46899559358928117,True,Lucilia,Lucilia,1.5709505944546687,True,Lucilia sericata,Lucilia sericata,2.1709505944546685,True
868,0.9835793972015381,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Culicidae,Culicidae,0.0,True,Aedes,Aedes,0.0,True,Aedes albopictus,Aedes albopictus,0.0,True
869,0.8700387477874756,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,1.295461844238322,True,Malacostraca,Insecta,2.4464393446710155,False,Decapoda,Coleoptera,2.4464393446710155,False,Atyidae,Elateridae,2.6464393446710157,False,Caridina,Lanelater,2.8464393446710154,False,Caridina typus,Lanelater fuscipes,2.8464393446710154,False
870,0.9432534575462341,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.7219280948873623,True,Hybotidae,Hybotidae,1.5709505944546687,True,Micrempis,Micrempis,1.5709505944546687,True,Micrempis bomboxynon,Micrempis bomboxynon,1.5709505944546687,True
871,0.9797759056091309,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Sciomyzidae,Sciomyzidae,0.0,True,Pherbellia,Pherbellia,0.0,True,Pherbellia albocostata,Pherbellia albocostata,0.0,True
872,0.9837465882301331,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Gelechiidae,Gelechiidae,1.6854752972273344,True,Chionodes,Chionodes,2.8464393446710154,True,Chionodes formosella,Chionodes formosella,2.8464393446710154,True
873,0.9875655770301819,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Tortricidae,Tortricidae,1.1567796494470395,True,Eana,Eana,1.7709505944546686,True,Eana penziana,Eana penziana,1.7709505944546686,True
874,0.9629237651824951,Eukaryota,Eukaryota,0.0,True,Ascomycota,Ascomycota,0.0,True,Sordariomycetes,Sordariomycetes,0.0,True,Hypocreales,Hypocreales,0.0,True,Nectriaceae,Nectriaceae,0.0,True,Fusarium,Fusarium,0.0,True,Fusarium vorosii,Fusarium graminearum,2.9219280948873627,False
875,0.9701710939407349,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Sphingidae,Sphingidae,1.5709505944546687,True,Agrius,Polyptychus,2.1609640474436813,False,Agrius convolvuli,Polyptychus carteri,2.1609640474436813,False
876,0.8791025280952454,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.46899559358928117,True,Diptera,Diptera,1.6854752972273344,True,Syrphidae,Syrphidae,1.9609640474436811,True,Merodon,Merodon,1.9609640474436811,True,Merodon neonanus,Merodon nanus,2.7219280948873625,False
877,0.9835497736930847,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Mugiliformes,Mugiliformes,0.0,True,Mugilidae,Mugilidae,0.0,True,Planiliza,Planiliza,0.0,True,Planiliza affinis,Planiliza affinis,0.0,True
878,0.9564951658248901,Eukaryota,Eukaryota,0.0,True,Rhodophyta,Rhodophyta,0.0,True,Florideophyceae,Florideophyceae,0.0,True,Ceramiales,Ceramiales,0.0,True,Rhodomelaceae,Rhodomelaceae,0.0,True,Rhodomela,Rhodomela,0.0,True,Rhodomela virgata,Rhodomela virgata,0.9219280948873624,True
879,0.9030019640922546,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Diptera,0.9709505944546688,False,Carabidae,Syrphidae,0.9709505944546688,False,Pterostichus,Ocyptamus,1.721928094887362,False,Pterostichus pseudoharmandi,Ocyptamus bromleyi,2.9219280948873627,False
880,0.9641202688217163,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Trichogrammatidae,Trichogrammatidae,0.46899559358928117,True,Trichogramma,Trichogramma,0.46899559358928117,True,Trichogramma platneri,Trichogramma platneri,0.46899559358928117,True
881,0.9837287664413452,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Chironomidae,Chironomidae,0.0,True,Paratanytarsus,Paratanytarsus,0.0,True,Paratanytarsus laccophilus,Paratanytarsus laccophilus,0.0,True
882,0.9663597345352173,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Crabronidae,Crabronidae,1.3567796494470397,True,Harpactus,Harpactus,2.5219280948873624,True,Harpactus guichardi,Harpactus guichardi,3.121928094887363,True
883,0.9792912006378174,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Malacostraca,Malacostraca,0.0,True,Decapoda,Decapoda,0.0,True,Portunidae,Portunidae,0.0,True,Portunus,Portunus,0.0,True,Portunus pelagicus,Portunus pelagicus,0.0,True
884,0.9638118743896484,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Scathophagidae,Scathophagidae,0.0,True,Scathophaga,Scathophaga,0.46899559358928117,True,Scathophaga stercoraria,Scathophaga stercoraria,1.295461844238322,True
885,0.9700474739074707,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.46899559358928117,True,Psychidae,Psychidae,1.9609640474436814,True,Plutorectis,Plutorectis,2.9219280948873627,True,Plutorectis xanthochrysa,Plutorectis xanthochrysa,2.9219280948873627,True
886,0.9570657014846802,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Centrarchiformes,Centrarchiformes,1.7709505944546686,True,Centrarchidae,Centrarchidae,1.7709505944546686,True,Lepomis,Lepomis,1.7709505944546686,True,Lepomis gibbosus,Lepomis gibbosus,2.5219280948873624,True
887,0.9691624045372009,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Malacostraca,Malacostraca,0.0,True,Decapoda,Decapoda,0.0,True,Potamidae,Potamidae,0.0,True,Longpotamon,Longpotamon,0.0,True,Longpotamon honanense,Longpotamon honanense,0.7219280948873623,True
888,0.9656271934509277,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Simuliidae,Simuliidae,0.0,True,Simulium,Simulium,0.0,True,Simulium tani,Simulium tani,0.0,True
889,0.9315826296806335,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Tenebrionidae,Tenebrionidae,0.0,True,Callyntra,Callyntra,0.0,True,Callyntra laticollis,Callyntra laticollis,2.6464393446710157,True
890,0.9550532102584839,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Nymphalidae,Nymphalidae,2.0464393446710156,True,Hypolimnas,Hypolimnas,2.8464393446710154,True,Hypolimnas anthedon,Hypolimnas anthedon,2.8464393446710154,True
